Temperature,Pressure,Altitude,Day,Month,Year,Hour,Minute,Second,Latitude,Longitude,Operator Id,Message Counter,Step Counter,Flags,Position Estimation Inertial Magnetic X,Position Estimation Inertial Magnetic Y,Position Estimation Inertial X,Position Estimation Inertial Y,Position Estimation Inertial Z,Altitude Estimation Pressometer,Latitude Estimation GPS,Longitude Estimation GPS,GPS Estimation Quality,North Alignment Angle Inertial Path,Yaw Drift Inertial Path,CRC-CCITT,thesia_string
17.25,100941.45,31.98,19,9,2024,2,35,40,47.615294999999996,-122.17779499999999,89,69,71,0049,31.700000000000003,-10.700000000000001,24.700000000000003,22.6,-23.0,6538.3,0.0,0.0,0,1.06640625,0.0,FC90,590045004700490013DFFF95000F7000E2FF1AFF6700000000000000000022200000FC90
17.29,100942.02,31.93,19,9,2024,2,35,41,47.615307,-122.177792,89,70,72,0049,32.9,-11.700000000000001,26.1,23.1,-23.8,6535.8,0.0,0.0,0,1.06640625,0.0,F182,5900460048004900149FFF8B00105000E7FF12FF4E00000000000000000022200000F182
17.32,100942.96,31.85,19,9,2024,2,35,42,47.615319,-122.177786,89,71,73,0049,34.1,-12.600000000000001,27.5,23.8,-24.700000000000003,6533.2,0.0,0.0,0,1.06640625,0.0,9BC5,5900470049004900155FFF8200113000EEFF09FF34000000000000000000222000009BC5
17.35,100943.33,31.82,19,9,2024,2,35,43,47.615328999999996,-122.17778,89,72,74,0049,35.5,-13.200000000000001,28.700000000000003,24.700000000000003,-25.6,6534.9,0.0,0.0,0,1.06640625,0.0,E49A,590048004A004900163FFF7C0011F000F7FF00FF4500000000000000000022200000E49A
17.36,100943.44,31.81,19,9,2024,2,35,44,47.615338,-122.17777,89,73,76,0049,37.0,-13.5,29.700000000000003,25.900000000000002,-26.400000000000002,6535.7,0.0,0.0,0,1.06640625,0.0,65E5,590049004C004900172FFF790012900103FEF8FF4D0000000000000000002220000065E5
17.39,100943.33,31.82,19,9,2024,2,35,45,47.615345999999995,-122.17775599999999,89,74,77,0049,38.5,-13.5,30.400000000000002,27.200000000000003,-27.200000000000003,6532.2,0.0,0.0,0,1.06640625,0.0,FEB4,59004A004D004900181FFF790013000110FEF0FF2A00000000000000000022200000FEB4
17.42,100943.39,31.82,19,9,2024,2,35,46,47.61535,-122.177736,89,75,79,0049,39.800000000000004,-13.9,31.0,28.6,-27.700000000000003,6531.3,0.0,0.0,0,1.08056640625,0.0,7EA9,59004B004F00490018EFFF75001360011EFEEBFF21000000000000000000229400007EA9
17.43,100941.17,32.0,19,9,2024,2,35,47,47.615351,-122.17771499999999,89,76,80,0049,41.300000000000004,-13.4,31.3,30.1,-28.700000000000003,6532.2,0.0,0.0,0,1.08056640625,0.0,E1A9,59004C005000490019DFFF7A001390012DFEE1FF2A00000000000000000022940000E1A9
17.45,100939.42,32.15,19,9,2024,2,35,48,47.615353,-122.177695,89,77,81,0049,42.6,-12.600000000000001,31.200000000000003,31.6,-29.8,6528.7,0.0,0.0,0,1.08056640625,0.0,7E41,59004D00510049001AAFFF82001380013CFED6FF07000000000000000000229400007E41
17.45,100937.27,32.33,19,9,2024,2,35,49,47.615351,-122.177674,89,78,82,0049,43.400000000000006,-11.4,30.5,32.9,-31.5,6528.7,0.0,0.0,0,1.08056640625,0.0,BEE3,59004E00520049001B2FFF8E0013100149FEC5FF0700000000000000000022940000BEE3
17.48,100935.38,32.48,19,9,2024,2,35,50,47.615353,-122.17765999999999,89,79,82,0049,43.400000000000006,-11.4,30.5,32.9,-31.5,6528.7,0.0,0.0,0,1.08056640625,0.0,8AE7,59004F00520049001B2FFF8E0013100149FEC5FF07000000000000000000229400008AE7
17.49,100932.86,32.69,19,9,2024,2,35,51,47.615355,-122.177641,89,80,83,0049,44.1,-10.0,29.6,34.2,-33.4,6521.7,0.0,0.0,0,1.08056640625,0.0,0A8A,59005000530049001B9FFF9C0012800156FEB2FEC1000000000000000000229400000A8A
17.54,100932.41,32.73,19,9,2024,2,35,53,47.615356,-122.177602,89,82,85,0049,45.400000000000006,-7.2,27.8,36.7,-36.5,6523.5,0.0,0.0,0,1.08056640625,0.0,85EA,59005200550049001C6FFFB8001160016FFE93FED30000000000000000002294000085EA
17.57,100932.06,32.76,19,9,2024,2,35,54,47.615353999999996,-122.177583,89,83,86,0049,46.1,-5.9,26.900000000000002,37.9,-39.0,6520.9,0.0,0.0,0,1.08056640625,0.0,B75B,59005300560049001CDFFFC50010D0017BFE7AFEB900000000000000000022940000B75B
17.61,100930.91,32.86,19,9,2024,2,35,56,47.615348999999995,-122.177544,89,85,88,0049,47.5,-3.2,25.200000000000003,40.5,-42.2,6520.8,0.0,0.0,0,1.08056640625,0.0,B886,59005500580049001DBFFFE0000FC00195FE5AFEB800000000000000000022940000B886
17.62,100930.03,32.93,19,9,2024,2,35,57,47.615345,-122.177526,89,86,89,0049,48.300000000000004,-1.8,24.400000000000002,41.800000000000004,-43.900000000000006,6520.8,0.0,0.0,0,1.08056640625,0.0,0ECB,59005600590049001E3FFFEE000F4001A2FE49FEB8000000000000000000229400000ECB
17.66,100929.14,33.01,19,9,2024,2,35,59,47.615348999999995,-122.17747999999999,89,88,92,0049,49.5,1.0,22.5,44.1,-47.6,6520.8,0.0,0.0,0,1.08056640625,0.0,8529,590058005C0049001EF0000A000E1001B9FE24FEB8000000000000000000229400008529
17.67,100926.27,33.25,19,9,2024,2,36,0,47.615356,-122.177458,89,89,94,0049,50.0,2.4000000000000004,21.400000000000002,45.300000000000004,-49.0,6514.7,0.0,0.0,0,1.08056640625,0.0,C391,590059005E0049001F400018000D6001C5FE16FE7B00000000000000000022940000C391
17.68,100923.17,33.5,19,9,2024,2,36,1,47.615362,-122.177433,89,90,96,0049,50.6,3.8000000000000003,20.5,46.400000000000006,-50.300000000000004,6514.7,0.0,0.0,0,1.08056640625,0.0,BC72,59005A00600049001FA00026000CD001D0FE09FE7B00000000000000000022940000BC72
17.68,100920.3,33.74,19,9,2024,2,36,2,47.615367,-122.17740699999999,89,91,97,0049,51.400000000000006,5.1000000000000005,19.6,47.7,-51.900000000000006,6513.9,0.0,0.0,0,1.08056640625,0.0,B7CA,59005B006100490020200033000C4001DDFDF9FE7300000000000000000022940000B7CA
